IMDB ID,BoxOffice,Country,Director,Genre,Plot,Rated,Released,Runtime,Title,Year,imdbRating,imdbVotes,budget,popularity,vote_average,vote_count
tt0084938,"$30,688,860",United States,Garry Marshall,['Comedy'],"In a zany parody of hospital soap operas, a new batch of doctors begins their internship at City Hospital.",R,16 Jul 1982,96 min,Young Doctors in Love,1982,5.5,"3,549",7500000.0,2.6195,5.2,59.0
tt0084917,"$29,712,172",United States,George Roy Hill,"['Comedy', 'Drama']","A struggling young writer finds his life and work dominated by his unfaithful wife and his radical feminist mother, whose best-selling manifesto turns her into a cultural icon.",R,23 Jul 1982,136 min,The World According to Garp,1982,7.1,"29,577",17000000.0,3.1405000000000003,6.7,352.0
tt0083530,"$27,150,534",United States,Ken Finkleman,"['Comedy', 'Sci-Fi']",A faulty computer causes a passenger space shuttle to head straight for the Sun. Can Ted Striker save the day and get the shuttle back on track - again?,PG,10 Dec 1982,85 min,Airplane II: The Sequel,1982,6.2,"58,354",15000000.0,7.7385,6.099,1132.0
tt0083929,"$27,092,880",United States,Amy Heckerling,"['Comedy', 'Drama']",A group of SoCal high school students would rather ignore their studies and instead indulge in their teenage distractions.,R,13 Aug 1982,90 min,Fast Times at Ridgemont High,1982,7.1,"119,500",4500000.0,15.338125000000002,6.793,1265.0
tt0084412,"$21,095,638",United States,Ron Howard,['Comedy'],"A mild-mannered morgue attendant is assigned to the night shift, and his new coworker, along with his prostitute neighbor, convince him of running a prostitution ring out of the morgue.",R,30 Jul 1982,106 min,Night Shift,1982,6.5,"18,811",8100000.0,4.435125,6.0,211.0
tt0083767,"$21,028,755",United States,George A. Romero,"['Comedy', 'Fantasy', 'Horror']","Five grisly tales from a kid's comic book about a murdered father rising from his grave, a bizarre meteor, a vengeful husband, a mysterious crate's occupant, and a plague of cockroaches.",R,10 Nov 1982,120 min,Creepshow,1982,6.8,"55,211",8000000.0,4.587375,6.9,1055.0
tt0084370,"$20,123,620",United States,Richard Benjamin,"['Comedy', 'Drama']","An aging, dissolute matinee idol is slated to appear on a live TV variety show in 1954, and a young comedy writer is tasked with the thankless job of keeping him ready and sober for the broadcast.",PG,08 Oct 1982,92 min,My Favorite Year,1982,7.3,"10,680",7900000.0,2.2495000000000003,6.7,111.0
tt0083806,"$19,282,134",United States,Sidney Lumet,"['Comedy', 'Crime', 'Drama']","A struggling playwright invites a young writer to his home to discuss a script, but the meeting spirals into a deadly game of deception and betrayal.",PG,19 Mar 1982,116 min,Deathtrap,1982,7.0,"16,648",10000000.0,3.6495,6.664,272.0
tt0083798,"$18,196,170",United States,Carl Reiner,"['Comedy', 'Crime', 'Mystery']",Film noir parody with a detective uncovering a sinister plot. Characters from classic noir films appear as scenes from various movies interjected into the story.,PG,21 May 1982,88 min,Dead Men Don't Wear Plaid,1982,6.8,"24,359",9000000.0,3.1953750000000003,6.6,395.0
tt0084021,"$15,171,476",United States,Patricia Birch,"['Comedy', 'Music', 'Musical']",A British student at a 1960s American high school must prove himself to the leader of a girls' gang whose members can only date greasers.,PG,11 Jun 1982,115 min,Grease 2,1982,4.6,"39,676",13200000.0,8.0525,5.2,691.0
tt0084649,"$14,665,733",United States,Don Bluth,"['Animation', 'Adventure', 'Drama']","To save her ill son, a field mouse must seek the aid of a colony of rats, with whom she has a deeper link than she suspected.",G,16 Jul 1982,82 min,The Secret of NIMH,1982,7.5,"46,937",7000000.0,6.27825,7.4,848.0
tt0085636,"$14,400,000",United States,Tommy Lee Wallace,"['Horror', 'Mystery', 'Sci-Fi']",Kids all over America want Silver Shamrock masks for Halloween. Doctor Daniel Challis seeks to uncover a plot by Silver Shamrock owner Conal Cochran.,R,22 Oct 1982,98 min,Halloween III: Season of the Witch,1982,5.2,"63,919",2500000.0,6.41675,5.2,1409.0
tt0082334,"$13,277,558",United States,Sidney J. Furie,"['Drama', 'Horror']",A woman is tormented by an invisible being.,R,04 Feb 1983,125 min,The Entity,1982,6.7,"19,048",9000000.0,8.5345,6.7,499.0
tt0085694,"$10,604,986",United States,Mark Rosman,"['Horror', 'Mystery', 'Thriller']","After a seemingly innocent prank goes horribly wrong, a group of sorority sisters are stalked and murdered one by one in their sorority house while throwing a party to celebrate their graduation.",R,21 Jan 1983,91 min,The House on Sorority Row,1982,5.9,"10,424",425000.0,3.07275,5.8,214.0
tt0084684,"$10,490,791",United States,Michael Miller,"['Action', 'Crime', 'Horror']","A sheriff tries to stop the killing spree of a silent maniacal murderer who, as the result of secret genetic experimentation by an unethical scientist, has the ability to self-heal.",R,02 Apr 1982,103 min,Silent Rage,1982,5.4,"6,959",4500000.0,3.10875,5.988,165.0
tt0084049,"$9,823,934",United States,Sidney Poitier,"['Action', 'Comedy', 'Crime']","Completely innocent man, Michael Jordon, is drawn into a web of government secrets when a girl carrying a mysterious package gets into a taxi with him. When she's later murdered, Michael becomes the chief suspect and goes on the run.",PG,04 Jun 1982,110 min,Hanky Panky,1982,5.6,"3,214",14000000.0,2.78225,5.2,61.0
tt0083722,"$7,000,000",United States,Paul Schrader,"['Fantasy', 'Horror', 'Thriller']",A woman who was orphaned from a young age finally reunites with her older brother. Matters start to go awry when she slowly discovers the true nature of her family.,R,02 Apr 1982,118 min,Cat People,1982,6.2,"24,879",12500000.0,4.491625,6.1,518.0
tt0083678,"$6,118,683",United States,Tony Richardson,"['Crime', 'Drama']",A corrupt border Agent decides to clean up his act when an impoverished woman's baby is put up for sale on the black market.,R,12 Feb 1982,108 min,The Border,1982,6.4,"7,205",22000000.0,2.826375,6.1,131.0
tt0084477,"$6,062,898",United States,James Burrows,"['Comedy', 'Crime']","A heterosexual police detective is unnerved when ordered to go undercover with a homosexual police clerk, as a couple, to solve a series of murders in the gay community.",R,30 Apr 1982,93 min,Partners,1982,5.3,"1,527",6000000.0,1.506625,5.5,25.0
tt0083717,"$5,301,539",United States,David S. Ward,"['Drama', 'Romance']","Monterey, California in the 1940's. Cannery Row - the section of town where the now closed fish canneries are located - is inhabited primarily by the down and out, although many would not move away even if they could. Probably the...",PG,12 Feb 1982,120 min,Cannery Row,1982,6.6,"4,172",11300000.0,1.764875,5.9,43.0
tt0084776,"$5,005,245",United States,Paul Mazursky,"['Comedy', 'Drama', 'Fantasy']","Unhappy middle-aged architect Philip Dimitrius leaves his wife Antonia and career for a spiritual awakening on a Greek island with his new girlfriend Aretha and teenage daughter, leading to extraordinary results for everyone aroun...",PG,13 Aug 1982,140 min,Tempest,1982,6.4,"2,827",13000000.0,1.35,6.0,37.0
tt0084088,"$4,484,991",United States,Clint Eastwood,"['Comedy', 'Drama', 'Music']",A boy with a music talent goes on a journey with his uncle for a stage concert.,PG,15 Dec 1982,122 min,Honkytonk Man,1982,6.6,"9,739",2000000.0,2.295,6.4,179.0
tt0084156,"$2,573,342",United States,"Malcolm Leo, Andrew Solt","['Documentary', 'Comedy']",Popular comedians watch and give comments about the worst and silliest films from Hollywood.,PG,29 Oct 1982,80 min,It Came from Hollywood,1982,5.8,"1,032",5000000.0,0.346375,5.2,26.0
tt0085794,"$2,536,242",United States,Martin Scorsese,"['Comedy', 'Crime', 'Drama']","Rupert is an aspiring stand-up comedian, who is willing to go the extra mile in his attempt to appear in the late night show hosted by his idol.",PG,18 Dec 1982,109 min,The King of Comedy,1982,7.8,"123,002",19000000.0,9.299375,7.777,2354.0
tt0084268,"$946,461",United States,Hal Ashby,['Comedy'],"Alex has had a good day at the track, a bad night at the poker game and hell have a worse time if the guys he owes catch up with him. So Alex and go-along pal Jerry split for Las Vegas...",R,30 Jun 1983,105 min,Lookin' to Get Out,1982,5.1,921,17000000.0,1.17675,4.9,10.0
tt1502397,"$206,305,244",United States,"Adil El Arbi, Bilall Fallah","['Action', 'Comedy', 'Crime']",Miami detectives Mike Lowrey and Marcus Burnett must face off against a mother-and-son pair of drug lords who wreak vengeful havoc on their city.,R,17 Jan 2020,124 min,Bad Boys for Life,2020,6.5,"187,812",90000000.0,44.43575,7.134,8370.0
tt8332922,"$160,072,261",United States,John Krasinski,"['Drama', 'Horror', 'Sci-Fi']","Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize the creatures that hunt by sound are not the only threats lurking beyond the sand path.",PG-13,28 May 2021,97 min,A Quiet Place Part II,2020,7.2,"300,909",55000000.0,33.056875000000005,7.474,6719.0
tt7126948,"$46,801,036",United States,Patty Jenkins,"['Action', 'Adventure', 'Fantasy']","Wonder Woman finds herself battling two opponents, Maxwell Lord, a shrewd entrepreneur, and Barbara Minerva, a friend-turned-foe. Meanwhile, she also ends up crossing paths with her love interest.",PG-13,25 Dec 2020,151 min,Wonder Woman 1984,2020,5.4,"298,620",200000000.0,21.087125,6.413,8570.0
tt0983946,"$27,309,289",United States,Jeff Wadlow,"['Fantasy', 'Horror', 'Mystery']","When the owner and operator of a luxurious island invites a collection of guests to live out their most elaborate fantasies in relative seclusion, chaos quickly descends.",PG-13,14 Feb 2020,109 min,Fantasy Island,2020,4.9,"60,813",7000000.0,10.438875,5.8,2500.0
tt4682266,"$23,852,659",United States,Josh Boone,"['Action', 'Horror', 'Mystery']","Five young mutants, just discovering their abilities while held in a secret facility against their will, fight to escape their past sins and save themselves.",PG-13,28 Aug 2020,94 min,The New Mutants,2020,5.3,"94,517",67000000.0,17.8845,6.098,3472.0
tt7545266,"$22,169,514",United States,Miguel Arteta,['Comedy'],Two friends with very different ideals start a beauty company together. One is more practical while the other wants to earn her fortune and live a lavish lifestyle.,R,10 Jan 2020,83 min,Like a Boss,2020,4.7,"15,651",29000000.0,6.41425,6.3,647.0
tt5774060,"$17,291,078",United States,William Eubank,"['Action', 'Horror', 'Sci-Fi']",A crew of oceanic researchers working for a deep sea drilling company try to get to safety after a mysterious earthquake devastates their deepwater research and drilling facility located at the bottom of the Mariana Trench.,PG-13,10 Jan 2020,95 min,Underwater,2020,5.9,"102,649",50000000.0,10.986875,6.287,3182.0
tt9779516,"$9,868,521",United States,"Andrew Erwin, Jon Erwin","['Biography', 'Drama', 'Music']",The true-life story of Christian music star Jeremy Camp and his journey of love and loss that proves that there is always hope.,PG,13 Mar 2020,116 min,I Still Believe,2020,6.5,"14,156",12000000.0,5.5965,7.6,1172.0
tt10919380,"$9,030,855",United States,Christopher Landon,"['Comedy', 'Horror', 'Thriller']","After swapping bodies with a deranged serial killer, a high-school senior discovers that she has fewer than 24 hours before the change becomes permanent.",R,13 Nov 2020,102 min,Freaky,2020,6.3,"76,559",5000000.0,9.87725,6.6,1662.0
tt9770150,"$3,700,000",United States,Chloé Zhao,['Drama'],"A woman in her sixties, after losing everything in the Great Recession, embarks on a journey through the American West, living as a van-dwelling modern-day nomad.",R,19 Feb 2021,107 min,Nomadland,2020,7.3,"189,601",5000000.0,12.331125,7.195,3060.0
tt10633456,"$3,110,580",United States,Lee Isaac Chung,['Drama'],"A Korean American family moves to an Arkansas farm in search of its own American dream. Amidst the challenges of new life in the strange and rugged Ozarks, they discover the undeniable resilience of family and what really makes a ...",PG-13,12 Feb 2021,115 min,Minari,2020,7.4,"101,764",2000000.0,10.202625,7.3,1654.0
tt10003008,"$1,637,548",United States,Dave Franco,"['Drama', 'Horror', 'Mystery']",Two couples rent a vacation home for what should be a celebratory weekend get-away.,R,24 Jul 2020,88 min,The Rental,2020,5.7,"40,294",3500000.0,4.1285,5.5,907.0
tt8461224,"$1,044,212",United States,David Ayer,"['Action', 'Crime', 'Drama']","A ""tax collector"" working for a local crime lord finds his family's safety compromised when the rival of his boss shows up in L.A. and upends the business.",Not Rated,07 Aug 2020,95 min,The Tax Collector,2020,4.8,"16,007",30000000.0,6.229625,5.6,486.0
tt12311866,"$325,583",United States,Kurt Wimmer,['Horror'],"The film describes the events leading up to, and including, the massacre of the adults of a small town in Nebraska by their children, after the adults' irresponsibility ruins the crop and the children's future.",R,21 Mar 2023,93 min,Children of the Corn,2020,3.8,"4,921",800000.0,3.9965,4.8,130.0
tt11140488,"$185,026",United States,Jim Cummings,"['Comedy', 'Horror', 'Mystery']","Terror grips a small mountain town as bodies are discovered after each full moon. Losing sleep, raising a teenage daughter, and caring for his ailing father, officer Marshall struggles to remind himself there's no such thing as we...",R,09 Oct 2020,85 min,The Wolf of Snow Hollow,2020,6.2,"26,339",2000000.0,2.7695,6.0,440.0
tt2420124,"$143,518",United States,Benh Zeitlin,"['Drama', 'Fantasy', 'Thriller']","Lost on a mysterious island where aging and time have come unglued, Wendy must fight to save her family, her freedom, and the joyous spirit of youth from the deadly peril of growing up.",PG-13,17 Apr 2020,111 min,Wendy,2020,5.7,"3,814",5000000.0,2.875875,5.7,125.0
tt8042004,"$15,427",United States,Travis Irvine,['Comedy'],A parody of Dark Siege and Speed 2 that will leave you with your jaw on the floor!,Not Rated,15 Jul 2020,96 min,Killer Raccoons! 2! Dark Christmas in the Dark!,2020,4.0,156,50000.0,1.188625,5.2,6.0
tt8526344,"$34,292",United States,Neil Goss,['Drama'],Broken teens trying to claim somethings their parents failed to provide - A Future and Purpose.,R,30 Jul 2020,118 min,Juvenile Delinquents,2020,6.3,111,240000.0,9.973875,4.7,3.0
tt0848228,"$623,357,910",United States,Joss Whedon,"['Action', 'Sci-Fi']",Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.,PG-13,04 May 2012,143 min,The Avengers,2012,8.0,"1,500,024",220000000.0,95.90325,7.732,31415.0
tt1586265,"$41,152,203",United States,Kirk Jones,"['Comedy', 'Drama', 'Romance']","Follows the lives of five interconnected couples as they experience the thrills and surprises of having a baby and realize that no matter what you plan for, life does not always deliver what is expected.",PG-13,18 May 2012,110 min,What to Expect When You're Expecting,2012,5.7,"76,733",40000000.0,6.877125,5.996,1799.0
tt1336608,"$38,518,613",United States,Adam Shankman,"['Comedy', 'Drama', 'Musical']",A small-town girl and a city boy meet on the Sunset Strip while pursuing their Hollywood dreams.,PG-13,15 Jun 2012,123 min,Rock of Ages,2012,5.9,"82,602",75000000.0,6.44,6.2,1274.0
tt1212450,"$37,400,127",United States,John Hillcoat,"['Biography', 'Crime', 'Drama']","Set in Depression-era Franklin County, Virginia, a trio of bootlegging brothers are threatened by a new special deputy and other authorities angling for a cut of their profits.",R,29 Aug 2012,116 min,Lawless,2012,7.2,"256,516",26000000.0,8.258875,7.061,3105.0
tt1694020,"$37,134,215",United States,Anne Fletcher,"['Comedy', 'Drama']","As inventor Andy Brewster is about to embark on the road trip of a lifetime, a quick stop at his mom's house turns into an unexpected cross-country voyage with her along for the ride.",PG-13,19 Dec 2012,95 min,The Guilt Trip,2012,5.8,"41,021",40000000.0,6.29675,5.598,716.0
tt1232200,"$36,931,089",United States,Sean Anders,"['Comedy', 'Drama']","While in his teens, Donny fathered a son, Todd, and raised him as a single parent until Todd's 18th birthday. Now Donny resurfaces just before Todd's wedding after years apart, sending the groom-to-be's world crashing down.",R,15 Jun 2012,116 min,That's My Boy,2012,5.6,"113,794",70000000.0,20.021375,5.822,1993.0
tt2083383,"$35,763,137",United States,Robert Lorenz,"['Drama', 'Romance', 'Sport']","A daughter tries to remedy her dysfunctional relationship with her ailing father, a decorated baseball scout, by helping him in a recruiting trip which could be his last.",PG-13,21 Sep 2012,111 min,Trouble with the Curve,2012,6.8,"69,797",60000000.0,12.037125,6.995,1609.0
tt1298649,"$35,353,000",United States,Akiva Schaffer,"['Comedy', 'Sci-Fi']",Four men who form a neighborhood watch group as a way to get out of their day-to-day family routines find themselves defending the Earth from an alien invasion.,R,27 Jul 2012,102 min,The Watch,2012,5.7,"134,593",68000000.0,9.315125,5.6,2329.0
tt1800741,"$35,074,677",United States,Scott Speer,"['Drama', 'Music', 'Romance']","Emily arrives in Miami with aspirations to become a professional dancer. She sparks with Sean, the leader of a dance crew whose neighborhood is threatened by Emily's father's real estate development plans.",PG-13,27 Jul 2012,99 min,Step Up Revolution,2012,6.4,"58,841",33000000.0,8.62775,6.912,2055.0
tt2247692,"$33,449,086",United States,"Dinesh D'Souza, John Sullivan",['Documentary'],"A documentary that examines the question, ""If Barack Obama wins a second term, where will we be in 2016?""",PG,24 Aug 2012,87 min,2016: Obama's America,2012,4.8,"11,072",2500000.0,0.31275,4.0,54.0
tt1710396,"$30,932,113",United States,Todd Graff,"['Comedy', 'Drama', 'Music']","G.G. Sparrow faces off with her choir's newly appointed director, Vi Rose Hill, over the group's direction as they head into a national competition.",PG-13,13 Jan 2012,118 min,Joyful Noise,2012,5.7,"8,939",25000000.0,2.101,6.5,157.0
tt1598828,"$26,414,527",United States,Julie Anne Robinson,"['Action', 'Comedy', 'Crime']","Unemployed and newly-divorced Stephanie Plum lands a job at her cousin's bail-bond business, where her first assignment puts her on the trail of a wanted local cop from her romantic past.",PG-13,27 Jan 2012,91 min,One for the Money,2012,5.3,"44,592",40000000.0,4.55625,5.6,962.0
tt1876451,"$24,397,469",United States,Salim Akil,"['Drama', 'Music']","In the 1960s, three sisters form a girl group and soon become local sensations with major label interest, but fame becomes a challenge as the close-knit family begins to fall apart.",PG-13,17 Aug 2012,116 min,Sparkle,2012,5.8,"6,752",14000000.0,3.467375,6.2,118.0
tt1935179,"$21,590,086",United States,Jeff Nichols,"['Adventure', 'Drama']",Two young boys encounter a fugitive and form a pact to help him evade the vigilantes that are on his trail and to reunite him with his true love.,PG-13,10 May 2013,130 min,Mud,2012,7.4,"192,496",10000000.0,5.56625,7.054,2847.0
tt1817273,"$21,403,519",United States,Derek Cianfrance,"['Crime', 'Drama', 'Thriller']",A stunt rider turns into a robber in order to lead a happy life with his child and lover and grabs the attention of a police officer. They both get on a collision course that affects their families.,R,19 Apr 2013,140 min,The Place Beyond the Pines,2012,7.3,"296,737",15000000.0,8.588999999999999,7.0,4881.0
tt1547234,"$20,275,446",United States,David Koepp,"['Action', 'Thriller']","In Manhattan, a bike messenger picks up an envelope that attracts the interest of a dirty cop, who pursues the cyclist throughout the city.",PG-13,24 Aug 2012,91 min,Premium Rush,2012,6.5,"119,728",35000000.0,10.48325,6.3,2142.0
tt1568338,"$18,620,000",United States,Asger Leth,"['Action', 'Crime', 'Thriller']","As a police psychologist works to talk down an ex-con who is threatening to jump from a Manhattan hotel rooftop, the biggest diamond heist ever committed is in motion.",PG-13,27 Jan 2012,102 min,Man on a Ledge,2012,6.6,"160,310",42000000.0,6.544124999999999,6.4,2631.0
tt0763831,"$18,450,127",United States,Brian Robbins,"['Comedy', 'Drama', 'Fantasy']","After stretching the truth on a deal with a spiritual guru, literary agent Jack McCall finds a Bodhi tree on his property. Its appearance holds a valuable lesson on the consequences of every word he speaks.",PG-13,09 Mar 2012,91 min,A Thousand Words,2012,5.9,"45,620",40000000.0,5.221125,6.1,1331.0
tt1991245,"$18,119,640","United States, Serbia",Bradley Parker,"['Horror', 'Mystery', 'Thriller']","Six tourists hire an extreme tour guide who takes them to the abandoned city Pripyat, the former home to the workers of the Chernobyl nuclear reactor. During their exploration, they soon discover they are not alone.",R,25 May 2012,86 min,Chernobyl Diaries,2012,5.0,"69,450",1000000.0,5.918125,5.286,1589.0
tt1659337,"$17,742,948",United States,Stephen Chbosky,['Drama'],"Charlie, a 15-year-old introvert, enters high school and is nervous about his new life. When he befriends his seniors, he learns to cope with his friend's suicide and his tumultuous past.",PG-13,12 Oct 2012,103 min,The Perks of Being a Wallflower,2012,7.9,"565,221",13000000.0,19.482125,7.796,10602.0
tt1656190,"$17,142,080",United States,Boaz Yakin,"['Action', 'Crime', 'Thriller']","Mei, a young girl whose memory holds a priceless numerical code, finds herself pursued by the Triads, the Russian mob, and corrupt NYC cops. Coming to her aid is an ex-cage fighter whose life was destroyed by the gangsters on Mei'...",R,27 Apr 2012,94 min,Safe,2012,6.5,"120,575",30000000.0,11.75275,6.5,2500.0
tt1560747,"$16,377,274",United States,Paul Thomas Anderson,"['Drama', 'History']",A Naval veteran arrives home from war unsettled and uncertain of his future - until he is tantalized by a cult and its charismatic leader.,R,21 Sep 2012,138 min,The Master,2012,7.1,"190,389",32000000.0,6.01225,7.1,3003.0
tt1764234,"$15,026,056",United States,Andrew Dominik,"['Crime', 'Drama', 'Thriller']","Jackie Cogan is an enforcer hired to restore order after three dumb guys rob a Mob protected card game, causing the local criminal economy to collapse.",R,30 Nov 2012,97 min,Killing Them Softly,2012,6.2,"155,376",15000000.0,10.90875,6.0,2223.0
tt2097307,"$13,749,300",United States,"David Palmer, Dax Shepard","['Action', 'Adventure', 'Comedy']",Former getaway driver Charles Bronson jeopardizes his Witness Protection Plan identity in order to help his girlfriend get to Los Angeles. The feds and Charles' former gang chase them on the road.,R,22 Aug 2012,100 min,Hit and Run,2012,6.1,"37,895",2000000.0,2.14875,5.7,544.0
tt1540128,"$13,103,272",United States,Gabriele Muccino,"['Comedy', 'Romance', 'Sport']",A former sports star who's fallen on hard times starts coaching his son's football team as a way to get his life together. His attempts to become an adult are met with challenges from the attractive football moms who pursue him at...,PG-13,07 Dec 2012,105 min,Playing for Keeps,2012,5.7,"31,544",35000000.0,2.61425,5.7,684.0
tt2125435,"$12,795,746",United States,Benh Zeitlin,"['Adventure', 'Drama', 'Fantasy']","Faced with both her hot-tempered father's fading health and melting ice-caps that flood her ramshackle bayou community and unleash ancient aurochs, six-year-old Hushpuppy must learn the ways of courage and love.",PG-13,05 Jul 2012,93 min,Beasts of the Southern Wild,2012,7.2,"85,703",1800000.0,2.689,6.8,1065.0
tt1840417,"$11,494,838",United States,"Brian Klugman, Lee Sternthal","['Drama', 'Mystery', 'Romance']",A writer at the peak of his literary success discovers the steep price he must pay for stealing another man's work.,PG-13,07 Sep 2012,102 min,The Words,2012,7.0,"82,541",6000000.0,4.31975,6.6,1201.0
tt1308729,"$9,489,829",United States,Walter Hill,"['Action', 'Crime', 'Thriller']","After watching their respective partners die, a New Orleans hitman and a Washington, D.C. detective form an alliance in order to bring down their common enemy.",R,01 Feb 2013,92 min,Bullet to the Head,2012,5.7,"53,070",55000000.0,5.9978750000000005,5.609,1289.0
