IMDB ID,BoxOffice,Country,Director,Genre,Plot,Rated,Released,Runtime,Title,Year,imdbRating,imdbVotes,budget,popularity,vote_average,vote_count
tt1320261,"$42,779,261",United States,Rob Letterman,"['Adventure', 'Comedy', 'Family']","Travel writer Lemuel Gulliver takes an assignment in Bermuda but ends up on the island of Lilliput, where he towers over its tiny citizens.",PG,25 Dec 2010,85 min,Gulliver's Travels,2010,4.9,"75,077",112000000,2.8665,5.2,2418
tt1321509,"$42,739,347",United States,Neil LaBute,"['Comedy', 'Drama']",A funeral ceremony turns into a debacle of exposed family secrets and misplaced bodies.,R,16 Apr 2010,92 min,Death at a Funeral,2010,5.7,"54,751",21000000,2.6407,5.8,986
tt1193631,"$42,400,223",United States,Jon M. Chu,"['Drama', 'Music', 'Romance']",A tight-knit group of New York City street dancers find themselves pitted against the world's best hip hop dancers in a high-stakes showdown.,PG-13,06 Aug 2010,107 min,Step Up 3D,2010,6.2,"61,219",30000000,3.548,6.8,1909
tt1038686,"$40,168,080",United States,Scott Stewart,"['Action', 'Fantasy', 'Horror']","When a group of strangers at a dusty roadside diner come under attack by demonic forces, their only chance for survival lies with an archangel named Michael, who informs a pregnant waitress that her unborn child is humanity's last...",R,22 Jan 2010,100 min,Legion,2010,5.3,"115,475",26000000,5.7447,5.886,2665
tt1126591,"$39,440,655",United States,Steve Antin,"['Drama', 'Music', 'Musical']",A small-town girl ventures to Los Angeles and finds her place in a neo-burlesque club run by a former dancer.,PG-13,24 Nov 2010,119 min,Burlesque,2010,6.4,"96,046",55000000,2.9641,7.2,2259
tt1405500,"$37,729,698",United States,Tyler Perry,['Drama'],"Each of the women portray one of the characters represented in the collection of twenty poems, revealing different issues that impact women in general and women of color in particular.",R,05 Nov 2010,133 min,For Colored Girls,2010,6.2,"8,267",21000000,0.7106,6.7,79
tt1212436,"$37,490,007",United States,Alan Poul,"['Comedy', 'Romance']","A woman conceives twins through artificial insemination, then meets the man of her dreams on the very same day.",PG-13,23 Apr 2010,104 min,The Back-up Plan,2010,5.3,"53,462",35000000,1.6203,6.143,1420
tt1666186,"$36,661,504",United States,"Jason Friedberg, Aaron Seltzer","['Comedy', 'Horror']","In this spoof of vampire-themed movies, teenager Becca finds herself torn between two boys. She and her friends wrestle with endless dramas that crescendo at the prom.",PG-13,18 Aug 2010,82 min,Vampires Suck,2010,3.4,"52,508",20000000,5.1844,4.3,1302
tt1392197,"$33,644,788",United States,Tom Dey,"['Comedy', 'Family']","A suburban family moves to a new neighborhood with their large, yet lovable Great Dane, who has a tendency to wreak havoc in his own oblivious way.",PG,04 Jun 2010,87 min,Marmaduke,2010,4.3,"17,991",50000000,1.3073,5.242,757
tt1314655,"$33,601,190",United States,John Erick Dowdle,"['Horror', 'Mystery', 'Thriller']",A group of people are trapped in an elevator and the Devil is mysteriously amongst them.,PG-13,17 Sep 2010,80 min,Devil,2010,6.3,"161,176",10000000,3.3639,6.083,2908
tt1212419,"$32,746,941",United States,Clint Eastwood,"['Drama', 'Fantasy', 'Romance']","An American factory worker, a French journalist and a London school boy set out on a spiritual journey after death touches their lives in different ways.",PG-13,22 Oct 2010,129 min,Hereafter,2010,6.5,"96,841",50000000,1.995,6.11,1697
tt1185416,"$32,680,633",United States,Mark Steven Johnson,"['Comedy', 'Romance']","Beth is an ambitious young New Yorker who is completely unlucky in love. On a whirlwind trip to Rome, she impulsively steals some coins from a reputed fountain of love, and is then aggressively pursued by a band of suitors.",PG-13,29 Jan 2010,91 min,When in Rome,2010,5.5,"65,353",55000000,2.2941,6.0,1218
tt0758752,"$32,367,005",United States,Edward Zwick,"['Comedy', 'Drama', 'Romance']","In 1990s Pittsburgh, a medicine peddler starts a relationship with a young woman suffering from Parkinson's disease.",R,24 Nov 2010,112 min,Love & Other Drugs,2010,6.7,"233,812",30000000,5.8048,7.046,5217
tt0815236,"$32,010,860",United States,Jim Field Smith,"['Comedy', 'Romance']","An average Joe meets the perfect woman, but his lack of confidence and the influence of his friends and family begin to pick away at the relationship.",R,12 Mar 2010,104 min,She's Out of My League,2010,6.4,"147,716",20000000,4.2884,6.476,2183
tt1126618,"$31,011,732",United States,Roger Michell,"['Comedy', 'Drama', 'Romance']",An upstart television producer accepts the challenge of reviving a struggling morning show program with warring co-hosts.,PG-13,10 Nov 2010,107 min,Morning Glory,2010,6.5,"84,996",40000000,1.6164,6.344,1515
tt1341188,"$30,212,620",United States,James L. Brooks,"['Comedy', 'Drama', 'Romance']","After being cut from the U.S.A. softball team and feeling a bit past her prime, Lisa finds herself evaluating her life and in the middle of a love triangle, as a corporate guy in crisis competes with her current, baseball-playing ...",PG-13,17 Dec 2010,121 min,How Do You Know,2010,5.4,"56,055",120000000,2.1167,5.3,997
tt0889573,"$27,779,426",United States,"Josh Gordon, Will Speck","['Comedy', 'Drama', 'Romance']","Seven years after the fact, a man comes to the realization that he was the sperm donor for his best friend's boy.",PG-13,20 Aug 2010,101 min,The Switch,2010,6.1,"114,254",19000000,2.4286,6.2,1911
tt0493949,"$26,167,002",United States,Elizabeth Allen Rosenbaum,"['Comedy', 'Drama', 'Family']","An adventurous young girl uses her imagination to escape her reality, that is quickly spinning out of reach.",G,23 Jul 2010,103 min,Ramona and Beezus,2010,6.5,"20,531",15000000,1.5133,6.5,757
tt1414382,"$25,702,053",United States,Andy Fickman,"['Comedy', 'Romance']","When a young woman realizes her brother is about to marry the girl who bullied her in high school, she sets out to expose the fiancée's true colors.",PG,24 Sep 2010,105 min,You Again,2010,5.7,"55,566",20000000,1.5569,6.278,1249
tt1273678,"$24,307,086",United States,Brian Levant,"['Action', 'Comedy', 'Family']","Former C.I.A. spy Bob Ho takes on his toughest assignment to date: looking after his girlfriend's three kids, but things take a turn when a russian terrorist takes aim at the family",PG,15 Jan 2010,94 min,The Spy Next Door,2010,5.5,"48,198",28000000,3.1881,5.863,1317
tt1433108,"$23,240,020",United States,George Tillman Jr.,"['Action', 'Crime', 'Drama']",An ex-con gets on a series of apparently unrelated killings. He gets tracked by a veteran cop with secrets of his own and an egocentric hit man.,R,24 Nov 2010,98 min,Faster,2010,6.4,"113,750",24000000,3.8189,6.3,1953
tt1564585,"$21,393,620",United States,"Colin Strause, Greg Strause","['Action', 'Sci-Fi', 'Thriller']","Strange lights descend on the city of Los Angeles, drawing people outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth.",PG-13,12 Nov 2010,92 min,Skyline,2010,4.5,"92,996",10500000,2.8663,5.0,1644
tt1305583,"$20,255,281",United States,Rick Famuyiwa,"['Comedy', 'Romance']","The weeks leading up to a young couple's wedding are comic and stressful, especially as their respective fathers try to lay their long standing feud to rest.",PG-13,12 Mar 2010,103 min,Our Family Wedding,2010,5.1,"7,556",14000000,0.622,5.7,130
tt1555064,"$20,218,921",United States,Shana Feste,"['Drama', 'Music']","A rising country-music songwriter works with a fallen star to work their way to fame, causing romantic complications along the way.",PG-13,07 Jan 2011,117 min,Country Strong,2010,6.3,"19,176",15000000,1.2046,6.1,248
tt1403981,"$19,068,240",United States,Allen Coulter,"['Drama', 'Romance']","A romantic drama centred on two new lovers: Tyler, whose parents have split in the wake of his brother's suicide, and Ally, who lives each day to the fullest since witnessing her mother's murder.",PG-13,12 Mar 2010,113 min,Remember Me,2010,7.1,"158,941",16000000,3.0619,7.1,3558
tt1322312,"$17,804,299",United States,Nanette Burstein,"['Comedy', 'Romance']",A romantic comedy centered on a guy and a gal who try to keep their love alive as they shuttle back and forth between New York and San Francisco to see one another.,R,03 Sep 2010,102 min,Going the Distance,2010,6.3,"60,312",32000000,1.516,6.088,729
tt0872230,"$14,744,435",United States,Wes Craven,"['Horror', 'Mystery', 'Thriller']",A serial killer returns to his hometown to stalk seven children who share the same birthday as the date he was allegedly put to rest.,R,08 Oct 2010,107 min,My Soul to Take,2010,4.8,"21,957",25000000,0.8222,5.5,521
tt1244659,"$12,068,313",United States,Tom Vaughan,['Drama'],A drama centered on the efforts of John and Aileen Crowley to find a researcher who might have a cure for their two children's rare genetic disorder.,PG,22 Jan 2010,106 min,Extraordinary Measures,2010,6.4,"18,113",31000000,0.9423,6.3,309
tt0968264,"$11,538,204",United States,Robert Redford,"['Crime', 'Drama', 'History']","Mary Surratt is the lone female charged as a co-conspirator in the assassination trial of Abraham Lincoln. As the whole nation turns against her, she is forced to rely on her reluctant lawyer to uncover the truth and save her life.",PG-13,15 Apr 2011,122 min,The Conspirator,2010,6.9,"30,348",25000000,1.2729,6.5,455
tt1075747,"$10,547,117",United States,Jimmy Hayward,"['Action', 'Drama', 'Fantasy']","In exchange for his freedom, bounty hunter Jonah Hex must track down a terrorist with a superweapon.",PG-13,18 Jun 2010,81 min,Jonah Hex,2010,4.7,"62,827",47000000,2.274,4.945,1447
tt1120985,"$9,706,328",United States,Derek Cianfrance,"['Drama', 'Romance']","The relationship of a contemporary married couple, charting their evolution over a span of years by cross-cutting between time periods.",R,28 Jan 2011,112 min,Blue Valentine,2010,7.3,"216,178",1000000,4.7084,6.9,3293
tt1470023,"$8,525,600",United States,Jorma Taccone,"['Action', 'Comedy']","Former special operative MacGruber is called back into action to take down his arch-enemy, Dieter Von Cunth, who's in possession of a nuclear warhead and bent on destroying Washington, D.C.",R,21 May 2010,90 min,MacGruber,2010,5.6,"48,343",10000000,0.912,5.4,555
tt1336617,"$7,468,936",United States,"Jay Duplass, Mark Duplass","['Comedy', 'Drama', 'Romance']","John and Molly, a divorced middle aged man and a single mother meet at a friends party and start up a small relationship, all John has to do now is meet Molly's son... Cyrus",R,16 Jul 2010,91 min,Cyrus,2010,6.3,"36,957",7000000,0.8057,5.9,420
tt1399683,"$6,531,503",United States,Debra Granik,"['Crime', 'Drama', 'Mystery']",An unflinching Ozark Mountain girl hacks through dangerous social terrain as she hunts down her drug-dealing father while trying to keep her family intact.,R,16 Jul 2010,100 min,Winter's Bone,2010,7.1,"153,370",2000000,1.8924,6.802,1800
tt0804497,"$6,363,628",United States,"Anna Boden, Ryan Fleck","['Comedy', 'Drama', 'Romance']",A clinically-depressed teenager gets a new start after he checks himself into an adult psychiatric ward.,PG-13,08 Oct 2010,101 min,It's Kind of a Funny Story,2010,7.1,"149,991",8000000,2.0832,6.966,2353
tt1532503,"$5,790,894",United States,Mike Mills,"['Comedy', 'Drama', 'Romance']","Oliver, a graphic designer, is attracted to a free-spirited and unpredictable Anna. Memories of his father encourage him to open himself up to the potential of a true and long-lasting relationship.",R,09 Jun 2011,105 min,Beginners,2010,7.2,"95,639",3200000,1.0805,6.9,1053
tt1172991,"$4,441,272",United States,John Wells,['Drama'],"The story centers on a year in the life of three men trying to survive a round of corporate downsizing at a major company - and how that affects them, their families, and their communities.",R,11 Feb 2011,104 min,The Company Men,2010,6.7,"49,168",15000000,1.7146,6.533,741
tt1645089,"$4,312,735",United States,Charles Ferguson,"['Documentary', 'Crime']",Takes a closer look at what brought about the 2008 financial meltdown.,PG-13,12 Nov 2010,109 min,Inside Job,2010,8.2,"80,921",2000000,2.0698,7.696,950
tt0878835,"$4,033,574",United States,Nicole Holofcener,"['Comedy', 'Drama']","In New York City, a husband and wife butt heads with the granddaughters of the elderly woman who lives in the apartment the couple owns.",R,18 Jun 2010,87 min,Please Give,2010,6.6,"11,712",3000000,0.4478,6.2,152
tt1017451,"$3,573,673",United States,Floria Sigismondi,"['Biography', 'Drama', 'Music']",A coming-of-age biographical film about the 1970s teenage all-girl rock band The Runaways. The relationship between band members Cherie Currie and Joan Jett is also explored.,R,08 Apr 2010,106 min,The Runaways,2010,6.5,"51,528",10000000,1.2135,6.46,796
tt1462054,"$2,848,578",United States,"David Nixon, Patrick Doughtie",['Drama'],"A young boy fighting cancer writes letters to God, touching lives in his neighborhood and community and inspiring hope among everyone he encounters. An unsuspecting substitute postman with his own troubled life becomes entangled i...",PG,09 Apr 2010,110 min,Letters to God,2010,6.2,"5,354",3000000,0.7837,6.837,132
tt1531663,"$2,711,643",United States,Dan Rush,"['Comedy', 'Drama']","When an alcoholic relapses, causing him to lose his wife and his job, he holds a yard sale on his front lawn in an attempt to start over. A new neighbor might be the key to his return to form.",R,14 Oct 2011,97 min,Everything Must Go,2010,6.4,"53,709",5000000,0.966,6.156,614
tt1544600,"$2,430,735",United States,David G. Evans,['Drama'],"Everything can change in an instant, and take a lifetime to unravel. Every day, we have the opportunity to rebuild relationships by extending and receiving God's grace. Offer The Grace Card, and never underestimate the power of Go...",PG-13,25 Feb 2011,101 min,The Grace Card,2010,6.2,"3,288",200000,1.1346,7.2,48
tt0935075,"$2,229,058",United States,John Cameron Mitchell,['Drama'],Life for a happy couple is turned upside down after their young son dies in an accident.,PG-13,28 Jan 2011,91 min,Rabbit Hole,2010,7.0,"51,735",5000000,1.2998,6.7,606
tt1423995,"$1,810,078",United States,John Curran,"['Action', 'Drama', 'Mystery']",A convicted arsonist looks to manipulate a parole officer into a plan to secure his parole by placing his beautiful wife in the lawman's path.,R,22 Oct 2010,105 min,Stone,2010,5.4,"43,410",22000000,1.1886,5.28,690
tt0817177,"$1,755,212",United States,Rob Reiner,"['Comedy', 'Drama', 'Romance']","When Juli meets Bryce in the second grade, she knows it's true love. After spending six years trying to convince Bryce the same, she's ready to give up - until he starts to reconsider.",PG,10 Sep 2010,90 min,Flipped,2010,7.7,"100,472",14000000,6.7903,8.0,3081
tt1013860,"$1,186,538",United States,Kevin Munroe,"['Action', 'Comedy', 'Crime']","The adventures of supernatural private investigator, Dylan Dog, who seeks out the monsters of the Louisiana bayou in his signature red shirt, black jacket, and blue jeans.",PG-13,29 Apr 2011,107 min,Dylan Dog: Dead of Night,2010,5.1,"15,768",20000000,0.7882,4.7,503
tt1328913,"$515,065",United States,Stan Foster,"['Drama', 'Music', 'Romance']","Tired of being a Preacher's daughter and longing to experience more of life, 20-something ANGIE KING strikes out on her own for the very first time and joins a traveling gospel show.",PG-13,29 Jan 2010,110 min,Preacher's Kid,2010,5.0,879,7000000,0.5369,6.1,41
tt1130964,"$408,159",United States,Rick Bieber,"['Biography', 'Drama', 'Sport']","Driven by the tragic and fatal car crash that took the life of his fifteen year old brother Luke, and wearing Luke's number 5 jersey, Jon Abbate helps to lead the Wake Forest Demon Deacons to the most successful season in school h...",PG-13,25 Mar 2011,101 min,The 5th Quarter,2010,5.6,"1,724",6000000,0.4377,5.6,28
tt1570989,"$391,674",United States,Lena Dunham,"['Comedy', 'Drama', 'Romance']",About a recent college grad who returns home while she tries to figure out what to do with her life.,Not Rated,30 Mar 2012,98 min,Tiny Furniture,2010,6.2,"14,999",65000,0.4605,5.7,160
tt1403177,"$382,946",United States,Spencer Susser,"['Comedy', 'Drama']",A young boy has lost his mother and is losing touch with his father and the world around him. Then he meets Hesher who manages to make his life even more chaotic.,R,25 Jun 2011,106 min,Hesher,2010,6.9,"54,691",7000000,0.8414,6.824,691
tt1512235,"$327,716",United States,James Gunn,"['Action', 'Comedy', 'Crime']","After his wife falls under the influence of a drug dealer, an everyday guy transforms himself into Crimson Bolt, a superhero with the best intentions, but lacking in heroic skills.",R,10 Jun 2011,96 min,Super,2010,6.7,"84,708",2500000,1.4736,6.539,1609
tt1247667,"$139,034",United States,John Stalberg Jr.,['Comedy'],"A high school valedictorian who gets baked with the local stoner finds himself the subject of a drug test. The situation causes him to concoct an ambitious plan to get his entire graduating class to face the same fate, and fail.",R,23 Nov 2012,99 min,High School,2010,5.7,"7,976",10000000,0.9659,5.675,154
tt1148200,"$138,788",United States,Deon Taylor,"['Horror', 'Mystery']",A maniac murders teens when they refuse to forward chain mail.,R,11 Nov 2010,96 min,Chain Letter,2010,4.1,"5,764",5000000,0.6163,4.4,126
tt1529572,"$120,016",United States,David Schwimmer,"['Crime', 'Drama', 'Mystery']",A teenage girl is targeted by an online sexual predator.,R,28 Apr 2011,106 min,Trust,2010,6.9,"44,765",9500000,2.1763,6.6,973
tt1210039,"$109,383",United States,Jeb Stuart,['Drama'],"A drama based on a true story, in which a black Vietnam-era veteran is allegedly murdered by a local white businessman, who is later exonerated. The plot focuses on the role of a local high school teacher, and the civil unrest tha...",PG-13,19 Feb 2010,128 min,Blood Done Sign My Name,2010,6.5,655,10000000,0.3488,5.9,12
tt1403988,"$106,524",United States,Galt Niederhoffer,"['Comedy', 'Drama', 'Romance']",Seven close friends reunite for the wedding of two of their friends. Problems arise because the bride and the maid of honor have had a long rivalry over the groom.,PG-13,26 May 2010,95 min,The Romantics,2010,5.0,"12,605",4500000,0.7646,4.9,241
tt1220888,"$102,541",United States,Malcolm Venville,"['Comedy', 'Crime', 'Drama']","Released from prison for a crime he didn't commit, an ex-con targets the same bank he was sent away for robbing.",R,14 Jan 2011,108 min,Henry's Crime,2010,5.9,"21,744",12000000,0.9156,5.752,344
tt1242432,"$93,051",United States,Steven R. Monroe,"['Horror', 'Thriller']","A writer who is brutalized during her cabin retreat seeks revenge on her attackers, who left her for dead.",R,17 Jun 2010,108 min,I Spit on Your Grave,2010,6.2,"96,892",2000000,5.6448,6.516,2354
tt1270835,"$52,604",United States,Adam Green,"['Action', 'Comedy', 'Horror']","Marybeth escapes the clutches of the bayou-butcher Victor Crowley and returns to the swamp with an army of hunters and gunmen, determined to end Crowley's reign of horror once and for all.",R,01 Nov 2010,85 min,Hatchet II,2010,5.5,"15,651",2500000,1.1149,5.5,371
tt1334553,"$48,764",United States,Nicholas Tomnay,"['Comedy', 'Crime', 'Thriller']",An on-the-run convict looking for temporary cover finds it at the house of a very colorful character.,R,07 May 2011,93 min,The Perfect Host,2010,6.7,"29,735",500000,0.887,6.4,427
tt1106860,"$46,488",United States,Stephen Milburn Anderson,"['Crime', 'Thriller']","After a down-and-out couple finds a briefcase of money that solves all their problems, a menacing stranger forces them to commit a series of armed robberies to pay it all back.",R,26 Mar 2010,108 min,Ca$h,2010,5.9,"10,186",7000000,0.5664,5.858,239
tt1100051,"$43,712",United States,Stevan Mena,"['Crime', 'Horror', 'Thriller']","The horrific account of 6 year old Martin Bristol, abducted from his backyard swing and forced to witness the brutal crimes of a deranged madman.",R,16 Jul 2010,103 min,Bereavement,2010,5.0,"8,277",2000000,1.5705,5.297,190
tt1464580,"$33,245",United States,Jim Mickle,"['Drama', 'Horror']","In a world of vampires, an expert vampire hunter and his young protégé travel toward sanctuary.",R,17 Jun 2011,98 min,Stake Land,2010,6.4,"44,788",650000,1.5392,6.2,803
tt1291549,"$33,042",United States,Keith Bearden,"['Comedy', 'Drama', 'Romance']","When an awkward teen meets his favorite porn star, whose career peaked in the '80s, an unexpected friendship follows as the young man gets a glimpse inside Monica Velour's current life as a single mom struggling to make ends meet.",R,01 Apr 2010,98 min,Meet Monica Velour,2010,5.8,"2,574",5000000,1.0495,5.649,47
tt3502802,"$29,904",United States,Joey Evans,"['Drama', 'Fantasy', 'Horror']",Ghost hunters shoot a reality show fight for their lives in tunnels beneath an old Texas college.,Not Rated,05 Sep 2010,80 min,Evidence of a Haunting,2010,2.4,156,25000,0.1004,3.6,7
tt1510907,"$23,889",United States,Leslie Zemeckis,['Documentary'],"Leslie Zemeckis's rousing documentary takes a behind- the-velvet-curtain peek at the golden age of burlesque, meeting the women (and men) who pushed the envelope of social propriety.",Not Rated,23 Apr 2010,97 min,Behind the Burly Q,2010,6.6,364,250000,0.1525,5.2,11
tt1452628,"$22,729",United States,Brad Anderson,"['Horror', 'Mystery', 'Thriller']","The population of Detroit has almost completely disappeared, but a few remain. As daylight disappears they realize that the Dark is coming for them.",R,05 Feb 2011,92 min,Vanishing on 7th Street,2010,4.9,"27,762",10000000,1.2462,5.31,580
tt1129396,"$9,365",United States,John Alan Simon,"['Drama', 'Sci-Fi']","Sci-fi thriller from Philip K. Dick (Blade Runner, Minority Report, A Scanner Darkly); Nick Brady receives messages from space and joins conspiracy to overthrow authoritarian U. S. regime.",R,27 Jun 2014,111 min,Radio Free Albemuth,2010,5.6,"1,922",3600000,0.2867,5.5,52
tt0145487,"$407,774,549",United States,Sam Raimi,"['Action', 'Adventure', 'Sci-Fi']","After being bitten by a genetically-modified spider, a shy teenager gains spider-like abilities that he uses to fight injustice as a masked superhero and face a vengeful enemy.",PG-13,03 May 2002,121 min,Spider-Man,2002,7.4,"912,982",139000000,21.8235,7.3,19466
tt0286106,"$227,966,634",United States,M. Night Shyamalan,"['Drama', 'Mystery', 'Sci-Fi']","A widowed former reverend living with his children and brother on a Pennsylvania farm finds mysterious crop circles in their fields, which suggests something more frightening to come.",PG-13,02 Aug 2002,106 min,Signs,2002,6.8,"397,526",72000000,4.2329,6.7,5743
tt0295178,"$213,307,889",United States,Jay Roach,"['Action', 'Adventure', 'Comedy']","Upon learning that his father has been kidnapped, Austin Powers must travel to 1975 and defeat the aptly named villain Goldmember, who is working with Dr. Evil.",PG-13,26 Jul 2002,94 min,Austin Powers in Goldmember,2002,6.2,"227,105",63000000,3.6398,5.991,3174
tt0120912,"$193,735,288",United States,Barry Sonnenfeld,"['Action', 'Adventure', 'Comedy']",Agent J is sent to find Agent K and restore his memory after the re-appearance of a case from K's past.,PG-13,03 Jul 2002,88 min,Men in Black II,2002,6.2,"415,285",140000000,6.4305,6.4,10048
tt0295701,"$142,109,382",United States,Rob Cohen,"['Action', 'Adventure', 'Drama']","The US government recruits extreme sports athlete Xander Cage to infiltrate a Russian criminal ring, which is plotting the destruction of the world.",PG-13,09 Aug 2002,124 min,xXx,2002,5.8,"189,673",70000000,45.2092,5.94,4382
tt0181689,"$132,072,926",United States,Steven Spielberg,"['Action', 'Crime', 'Mystery']","John works with the PreCrime police which stop crimes before they take place, with the help of three 'PreCogs' who can foresee crimes. Events ensue when John finds himself framed for a future murder.",PG-13,21 Jun 2002,145 min,Minority Report,2002,7.6,"599,632",102000000,6.1517,7.348,8896
tt0256415,"$127,223,418",United States,Andy Tennant,"['Comedy', 'Romance']",A young woman who has reinvented herself as a New York City socialite must return home to Alabama to obtain a divorce from her husband after seven years of separation.,PG-13,27 Sep 2002,108 min,Sweet Home Alabama,2002,6.2,"126,914",30000000,2.6403,6.4,1555
tt0280590,"$126,293,452",United States,Steven Brill,"['Comedy', 'Romance']",A sweet-natured small-town guy inherits a controlling stake in a media conglomerate and begins to do business his way.,PG-13,28 Jun 2002,96 min,Mr. Deeds,2002,5.8,"157,351",50000000,4.1069,5.901,2323
tt0257044,"$104,454,762",United States,Sam Mendes,"['Crime', 'Drama', 'Thriller']","A mob enforcer's son in 1930s Illinois witnesses a murder, forcing him and his father to take to the road, and his father down a path of redemption and revenge.",R,12 Jul 2002,117 min,Road to Perdition,2002,7.7,"292,025",80000000,3.7028,7.4,3699
tt0258000,"$96,397,334",United States,David Fincher,"['Crime', 'Drama', 'Thriller']","A divorced woman and her diabetic daughter take refuge in their newly-purchased house's safe room when three men break-in, searching for a missing fortune.",R,29 Mar 2002,112 min,Panic Room,2002,6.8,"304,372",48000000,5.8749,6.8,5054
tt0252076,"$94,011,225",United States,Wayne Wang,"['Comedy', 'Drama', 'Romance']","A Senatorial candidate falls for a hotel maid, thinking she is a socialite, when he sees her trying on a wealthy woman's dress.",PG-13,13 Dec 2002,105 min,Maid in Manhattan,2002,5.4,"98,428",55000000,2.3309,6.1,1923
tt0287717,"$85,846,429",United States,Robert Rodriguez,"['Action', 'Adventure', 'Comedy']","The Cortez siblings set out for a mysterious island, where they encounter a genetic scientist and a set of rival spy kids.",PG,07 Aug 2002,100 min,Spy Kids 2: Island of Lost Dreams,2002,5.3,"75,431",38000000,3.8503,5.6,2214
tt0303714,"$75,782,105",United States,Tim Story,"['Comedy', 'Drama']",A day in the life of a South Side Chicago barbershop.,PG-13,13 Sep 2002,102 min,Barbershop,2002,6.3,"34,346",12000000,1.7252,6.4,489
tt0265662,"$75,600,072",United States,John Lee Hancock,"['Drama', 'Family', 'Sport']",A Texas baseball coach makes the major league after agreeing to try out if his high school team made the playoffs.,G,29 Mar 2002,127 min,The Rookie,2002,6.9,"37,897",20000000,1.7736,6.8,451
tt0251160,"$71,756,802",United States,Nick Cassavetes,"['Crime', 'Drama', 'Thriller']",John Quincy Archibald takes a hospital emergency room hostage when his insurance won't cover his son's heart transplant.,PG-13,15 Feb 2002,116 min,John Q,2002,7.1,"148,113",36000000,2.7946,7.1,2438
tt0279778,"$69,599,016",United States,Callie Khouri,['Drama'],"After years of mother-daughter tension, Siddalee receives a scrapbook detailing the wild adventures of the ""Ya-Yas"", her mother's girlhood friends.",PG-13,07 Jun 2002,116 min,Divine Secrets of the Ya-Ya Sisterhood,2002,6.1,"21,273",27000000,0.948,6.1,241
tt0264472,"$66,818,548",United States,Roger Michell,"['Drama', 'Thriller']","A young lawyer and a businessman share a small automobile accident, and their mutual road rage escalates into a feud.",R,12 Apr 2002,98 min,Changing Lanes,2002,6.5,"75,617",45000000,1.6437,6.3,1126
tt0257360,"$65,016,287",United States,Alexander Payne,['Drama'],"Newly retired from the insurance industry, Omaha native Warren Schmidt embarks on an RV journey to his estranged daughter Jeannie's wedding in Denver Colorado, only to discover more about himself and life than he ever expected.",R,03 Jan 2003,125 min,About Schmidt,2002,7.2,"134,893",30000000,1.4058,6.8,1261
tt0243585,"$64,956,806",United States,Rob Minkoff,"['Adventure', 'Comedy', 'Family']",Stuart and Snowbell set out across town to rescue a friend.,PG,19 Jul 2002,77 min,Stuart Little 2,2002,5.5,"59,814",120000000,3.7063,5.8,2427
tt0322802,"$64,255,312",United States,Jeff Tremaine,"['Documentary', 'Action', 'Comedy']",Johnny Knoxville and his band of maniacs perform a variety of stunts and gross-out gags on the big screen for the first time.,R,25 Oct 2002,85 min,Jackass: The Movie,2002,6.6,"104,090",5000000,1.9326,6.303,1599
tt0303933,"$56,399,184",United States,Charles Stone III,"['Comedy', 'Drama', 'Music']",A band director recruits a Harlem street drummer to play at a Southern university.,PG-13,13 Dec 2002,118 min,Drumline,2002,6.0,"36,506",20000000,2.5671,6.9,517
tt0308506,"$51,432,760",United States,John Schultz,"['Comedy', 'Family', 'Fantasy']","A 13-year-old orphan becomes an NBA superstar after trying on a pair of sneakers with the faded initials ""MJ"" inside them.",PG,03 Jul 2002,99 min,Like Mike,2002,5.4,"23,270",30000000,2.1188,6.086,524
tt0290095,"$50,547,998",United States,Kevin Donovan,"['Action', 'Comedy', 'Sci-Fi']",A hapless chauffeur must take a comatose Secret Agent's place using his special gadget-laden tuxedo.,PG-13,27 Sep 2002,98 min,The Tuxedo,2002,5.4,"90,196",60000000,3.0835,5.7,1989
tt0183649,"$46,566,212",United States,Joel Schumacher,"['Crime', 'Thriller']","Publicist Stuart Shepard finds himself trapped in a phone booth, pinned down by an extortionist's sniper rifle. Unable to leave or receive outside help, Stuart's negotiation with the caller leads to a jaw-dropping climax.",R,04 Apr 2003,81 min,Phone Booth,2002,7.1,"293,530",13000000,2.6293,6.849,3816
tt0253754,"$43,254,409",United States,Stuart Baird,"['Action', 'Adventure', 'Sci-Fi']","The Enterprise is diverted to the Romulan homeworld Romulus, supposedly because they want to negotiate a peace treaty. Captain Picard and his crew discover a serious threat to the Federation once Praetor Shinzon plans to attack Ea...",PG-13,13 Dec 2002,116 min,Star Trek: Nemesis,2002,6.4,"85,640",60000000,2.5187,6.297,1449
tt0253556,"$43,061,982",United States,Rob Bowman,"['Action', 'Adventure', 'Fantasy']","A brood of fire-breathing dragons emerges from the earth and begins setting everything ablaze, establishing dominance over the planet.",PG-13,12 Jul 2002,101 min,Reign of Fire,2002,6.2,"148,103",60000000,2.6323,6.2,2281
tt0274558,"$41,675,994",United States,Stephen Daldry,"['Drama', 'Romance']","The story of how the novel ""Mrs. Dalloway"" affects three generations of women, all of whom, in one way or another, have had to deal with suicide in their lives.",PG-13,14 Feb 2003,110 min,The Hours,2002,7.5,"143,548",25000000,2.7249,7.276,1758
